Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category
195884,40281,155603,20.563700965877764,79.43629903412224,Entertainment
13152,4689,8463,35.652372262773724,64.34762773722628,Housing
53699,27667,26032,51.522374718337396,48.477625281662604,Food
25930,11365,14565,43.82954107211724,56.17045892788276,Housing
33894,19452,14442,57.39068861745442,42.609311382545584,Food
22129,1705,20424,7.704821727145375,92.29517827285463,Housing
63600,24888,38712,39.132075471698116,60.867924528301884,Transportation
245775,33355,212420,13.571355914962874,86.42864408503713,Entertainment
23306,2817,20489,12.0870162189994,87.91298378100059,Housing
105875,53650,52225,50.67296340023613,49.32703659976387,Transportation
156277,13789,142488,8.823435310378366,91.17656468962163,Healthcare
218225,3901,214324,1.7876045366021307,98.21239546339787,Entertainment
118533,19746,98787,16.65865202095619,83.34134797904382,Transportation
149745,18577,131168,12.405756452636147,87.59424354736385,Healthcare
41619,18954,22665,45.541699704461905,54.458300295538095,Food
10096,4143,5953,41.03605388272583,58.96394611727417,Housing
40254,6921,33333,17.193322402742584,82.80667759725742,Food
93265,11229,82036,12.039886345359996,87.96011365464,Transportation
15482,9218,6264,59.54011109675752,40.45988890324247,Housing
133685,23445,110240,17.537494857313835,82.46250514268615,Healthcare
93576,30296,63280,32.375822860562536,67.62417713943746,Transportation
28878,15667,13211,54.25237204792575,45.74762795207425,Housing
26725,8737,17988,32.69223573433115,67.30776426566885,Housing
51017,9404,41613,18.43307132916479,81.56692867083521,Food
25445,1622,23823,6.3745333071330315,93.62546669286696,Housing
181086,49335,131751,27.24396143268944,72.75603856731055,Entertainment
225520,40551,184969,17.981110322809506,82.0188896771905,Entertainment
244852,16938,227914,6.917648211981114,93.08235178801888,Entertainment
16959,4807,12152,28.344831652809717,71.65516834719028,Housing
98218,17063,81155,17.372579364271314,82.62742063572868,Transportation
134055,2038,132017,1.5202715303420238,98.47972846965799,Healthcare
58193,27242,30951,46.8131905899335,53.1868094100665,Food
41726,20979,20747,50.278004122130085,49.721995877869915,Food
132994,10283,122711,7.731927756139374,92.26807224386062,Healthcare
120527,32878,87649,27.27853510001908,72.72146489998092,Healthcare
142275,6592,135683,4.633280618520471,95.36671938147953,Healthcare
124147,22042,102105,17.754758471811645,82.24524152818836,Healthcare
160252,37809,122443,23.59346529216484,76.40653470783516,Healthcare
24356,3921,20435,16.098702578420102,83.9012974215799,Housing
24830,13928,10902,56.093435360451075,43.90656463954893,Housing
138958,1755,137203,1.2629715453590293,98.73702845464098,Healthcare
183321,53706,129615,29.296152650269203,70.7038473497308,Entertainment
24686,12871,11815,52.13886413351697,47.86113586648303,Housing
19423,2356,17067,12.129949029501107,87.8700509704989,Housing
36514,8082,28432,22.13397600920195,77.86602399079806,Food
53148,17543,35605,33.007827199518324,66.99217280048167,Food
228659,42828,185831,18.73007404038328,81.26992595961671,Entertainment
135373,1369,134004,1.0112799450407393,98.98872005495926,Healthcare
124217,69997,54220,56.35058003332877,43.649419966671225,Healthcare
93156,27381,65775,29.39263171454335,70.60736828545664,Transportation
105863,31471,74392,29.72804473706583,70.27195526293417,Transportation
61709,22971,38738,37.22471600576902,62.77528399423099,Transportation
119863,1780,118083,1.4850287411461418,98.51497125885386,Transportation
169839,32375,137464,19.062170643962812,80.93782935603718,Healthcare
127921,10920,117001,8.536518632593554,91.46348136740644,Healthcare
69613,9413,60200,13.521899645181215,86.47810035481879,Transportation
12103,3839,8264,31.719408411137735,68.28059158886226,Housing
74673,27209,47464,36.43753431628568,63.56246568371433,Transportation
76763,9441,67322,12.298893998410692,87.7011060015893,Transportation
67111,19649,47462,29.278359732383663,70.72164026761634,Transportation
50355,27667,22688,54.94389832191441,45.05610167808559,Food
173838,40956,132882,23.559866082214477,76.44013391778553,Healthcare
16671,2074,14597,12.440765400995742,87.55923459900426,Housing
94925,41491,53434,43.70924414011061,56.29075585988939,Transportation
42145,9650,32495,22.897140823347968,77.10285917665203,Food
172886,25682,147204,14.854875467070785,85.14512453292922,Healthcare
25330,318,25012,1.2554283458349782,98.74457165416503,Housing
225841,25571,200270,11.322567647149986,88.67743235285002,Entertainment
36028,10455,25573,29.019096258465638,70.98090374153436,Food
238968,59048,179920,24.709584546884937,75.29041545311506,Entertainment
202075,49699,152376,24.594333786960288,75.40566621303971,Entertainment
15165,8866,6299,58.46356742499176,41.53643257500824,Housing
19840,9343,10497,47.091733870967744,52.908266129032256,Housing
217959,68544,149415,31.448116388862125,68.55188361113788,Entertainment
237027,44365,192662,18.717276934695203,81.2827230653048,Entertainment
42158,14683,27475,34.828502300868166,65.17149769913185,Food
240927,46585,194342,19.335732400270622,80.66426759972938,Entertainment
68028,28301,39727,41.60198741694596,58.39801258305404,Transportation
160126,59620,100506,37.233178871638586,62.766821128361414,Healthcare
238754,34717,204037,14.540908215150322,85.45909178484969,Entertainment
96858,24441,72417,25.233847488075327,74.76615251192467,Transportation
248929,26933,221996,10.819550956296775,89.18044904370322,Entertainment
190968,51075,139893,26.74531858740731,73.25468141259267,Entertainment
21253,5949,15304,27.99134239872018,72.00865760127982,Housing
47644,20992,26652,44.060112501049446,55.93988749895055,Food
225532,32125,193407,14.244098398453433,85.75590160154657,Entertainment
45220,23946,21274,52.954444935869084,47.045555064130916,Food
70085,17646,52439,25.17799814510951,74.82200185489049,Transportation
221448,31383,190065,14.171724287417362,85.82827571258264,Entertainment
156653,38186,118467,24.376168984954006,75.623831015046,Healthcare
108154,3986,104168,3.6854855114004104,96.31451448859958,Transportation
246837,13198,233639,5.346848325008001,94.653151674992,Entertainment
189266,3045,186221,1.6088468081958727,98.39115319180412,Entertainment
93366,9883,83483,10.58522374311848,89.41477625688152,Transportation
238512,64551,173961,27.064047091970217,72.93595290802979,Entertainment
121828,49851,71977,40.91916472403717,59.080835275962826,Healthcare
54525,19927,34598,36.54653828519028,63.45346171480972,Food
192340,10872,181468,5.6524903816158885,94.34750961838411,Entertainment
229618,40377,189241,17.584422823994633,82.41557717600536,Entertainment
40317,11734,28583,29.10434804176898,70.89565195823101,Food
99787,17742,82045,17.77987112549731,82.22012887450269,Transportation
87187,30918,56269,35.461708740982026,64.53829125901798,Transportation
53132,31471,21661,59.23172476097267,40.76827523902733,Food
18656,3084,15572,16.530874785591767,83.46912521440824,Housing
90206,36368,53838,40.316608651309224,59.683391348690776,Transportation
245544,56300,189244,22.928680806698594,77.0713191933014,Entertainment
186762,15830,170932,8.476028314111007,91.523971685889,Entertainment
69859,4136,65723,5.92049700110222,94.07950299889778,Transportation
199913,48407,151506,24.214033104400414,75.78596689559959,Entertainment
124772,9619,115153,7.7092616933286315,92.29073830667137,Healthcare
244851,52870,191981,21.592723738110116,78.40727626188988,Entertainment
236705,15597,221108,6.58921442301599,93.41078557698401,Entertainment
127441,2336,125105,1.8330050768590955,98.1669949231409,Healthcare
238957,54639,184318,22.86562017434099,77.13437982565901,Entertainment
172748,65191,107557,37.737629379211334,62.262370620788666,Healthcare
47613,2543,45070,5.340978304244639,94.65902169575536,Food
165110,51248,113862,31.038701471746112,68.96129852825389,Healthcare
40130,3278,36852,8.16845252927984,91.83154747072015,Food
23512,14092,9420,59.93535216059884,40.06464783940116,Housing
101558,20043,81515,19.735520589219956,80.26447941078004,Transportation
78182,23388,54794,29.914814151595,70.085185848405,Transportation
68292,11433,56859,16.74134598488842,83.25865401511157,Transportation
68605,26461,42144,38.57007506741491,61.42992493258509,Transportation
22134,7998,14136,36.134453781512605,63.86554621848739,Housing
22133,3888,18245,17.566529616409884,82.43347038359012,Housing
130029,62591,67438,48.13618500488352,51.86381499511648,Healthcare
163151,37780,125371,23.156462418250577,76.84353758174942,Healthcare
231055,52201,178854,22.592456341563697,77.40754365843631,Entertainment
69256,3565,65691,5.147568441723461,94.85243155827654,Transportation
193711,49100,144611,25.347037597245382,74.65296240275462,Entertainment
71786,1204,70582,1.677207254896498,98.3227927451035,Transportation
29966,15725,14241,52.47613962490823,47.52386037509177,Housing
21327,7532,13795,35.31673465560088,64.68326534439912,Housing
14098,6752,7346,47.89331820116329,52.10668179883672,Housing
26656,4266,22390,16.00390156062425,83.99609843937576,Housing
166895,21594,145301,12.938674016597263,87.06132598340274,Healthcare
226405,29645,196760,13.093792098231047,86.90620790176895,Entertainment
37685,18135,19550,48.122595197028,51.877404802972,Food
35155,8963,26192,25.495662067984636,74.50433793201536,Food
28449,3700,24749,13.005729551126578,86.99427044887342,Housing
40506,15333,25173,37.8536513109169,62.1463486890831,Food
120532,57585,62947,47.77569442139847,52.22430557860154,Healthcare
191223,55466,135757,29.00592501947987,70.99407498052012,Entertainment
144970,36641,108329,25.27488445885356,74.72511554114645,Healthcare
122118,63352,58766,51.87769206832735,48.122307931672644,Healthcare
59672,10694,48978,17.92130312374313,82.07869687625687,Food
17341,2838,14503,16.36583818695577,83.63416181304423,Housing
30152,8000,22152,26.532236667551075,73.46776333244892,Food
15188,2944,12244,19.383723992625757,80.61627600737424,Housing
156338,54068,102270,34.584042267395006,65.415957732605,Healthcare
93302,9619,83683,10.309532485905983,89.69046751409402,Transportation
68692,25056,43636,36.47586327374367,63.52413672625633,Transportation
107355,54823,52532,51.06702063248102,48.93297936751898,Transportation
15962,5301,10661,33.21012404460594,66.78987595539407,Housing
61866,17247,44619,27.877994374939384,72.12200562506061,Transportation
10622,2307,8315,21.719073620787047,78.28092637921296,Housing
189000,41755,147245,22.09259259259259,77.9074074074074,Entertainment
75311,42761,32550,56.779222158781586,43.220777841218414,Transportation
11821,453,11368,3.832163099568565,96.16783690043144,Housing
219797,66176,153621,30.10778127089997,69.89221872910004,Entertainment
47518,5343,42175,11.244160107748643,88.75583989225136,Food
49792,1801,47991,3.617046915167095,96.3829530848329,Food
38641,21281,17360,55.07362645894257,44.92637354105742,Food
60399,15340,45059,25.397771486282885,74.60222851371712,Transportation
33359,15700,17659,47.06376090410384,52.93623909589616,Food
35773,19737,16036,55.1728957593716,44.82710424062841,Food
160277,50674,109603,31.616513910292802,68.38348608970719,Healthcare
50252,11982,38270,23.84382711135875,76.15617288864125,Food
235889,47619,188270,20.18703712339278,79.81296287660722,Entertainment
247229,23916,223313,9.673622431025485,90.32637756897451,Entertainment
44231,21200,23031,47.930184712079765,52.06981528792024,Food
94872,8230,86642,8.674846108440846,91.32515389155915,Transportation
79186,5720,73466,7.223499103376859,92.77650089662313,Transportation
10177,2349,7828,23.081458190036354,76.91854180996364,Housing
10821,3348,7473,30.939839201552537,69.06016079844747,Housing
68619,33099,35520,48.2359113365103,51.7640886634897,Transportation
249005,54259,194746,21.79032549547198,78.20967450452802,Entertainment
46688,9694,36994,20.763365318711447,79.23663468128855,Food
22854,7779,15075,34.037805198214755,65.96219480178524,Housing
172022,67386,104636,39.17289648998384,60.82710351001616,Healthcare
184679,18414,166265,9.970814223598785,90.0291857764012,Entertainment
47815,18336,29479,38.34779880790547,61.65220119209454,Food
62071,29532,32539,47.577773839635256,52.42222616036475,Transportation
77803,15532,62271,19.963240492011877,80.03675950798812,Transportation
27009,13460,13549,49.835240105150135,50.164759894849865,Housing
211141,20132,191009,9.534860590790041,90.46513940920995,Entertainment
20827,4267,16560,20.48782829980314,79.51217170019686,Housing
47788,9290,38498,19.44002678496694,80.55997321503307,Food
236445,46349,190096,19.60244454312842,80.39755545687157,Entertainment
194079,54772,139307,28.221497431458324,71.77850256854168,Entertainment
16520,4598,11922,27.83292978208232,72.16707021791767,Housing
216615,28621,187994,13.212843062576459,86.78715693742353,Entertainment
178065,69673,108392,39.12784657288069,60.872153427119315,Healthcare
26662,1095,25567,4.106968719525917,95.89303128047408,Housing
29749,4951,24798,16.642576221049445,83.35742377895056,Housing
107403,1831,105572,1.704794093274862,98.29520590672513,Transportation
25435,4971,20464,19.543935521918616,80.45606447808137,Housing
19647,6667,12980,33.933933933933936,66.06606606606607,Housing
113147,54570,58577,48.22929463441364,51.77070536558636,Transportation
11757,4158,7599,35.366164837968874,64.63383516203113,Housing
146302,43064,103238,29.43500430616123,70.56499569383877,Healthcare
24790,13552,11238,54.667204517950786,45.332795482049214,Housing
10906,5919,4987,54.27287731523932,45.72712268476069,Housing
164966,8886,156080,5.386564504200866,94.61343549579914,Healthcare
234810,39484,195326,16.815297474553894,83.18470252544611,Entertainment
188793,13419,175374,7.107784716594365,92.89221528340563,Entertainment
156213,48699,107514,31.174742178947973,68.82525782105202,Healthcare
165357,52120,113237,31.519681658472276,68.48031834152772,Healthcare
237441,47856,189585,20.154901638722883,79.84509836127712,Entertainment
